"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2021","51.62","51.10","52.78","51.10","302.13K","1.02%"
"10/13/2021","51.10","53.36","54.00","51.02","359.17K","-4.24%"
"10/12/2021","53.36","51.98","53.64","51.50","468.00K","2.03%"
"10/11/2021","52.30","51.60","52.50","50.50","449.74K","1.28%"
"10/08/2021","51.64","50.60","52.00","50.50","610.24K","1.65%"
"10/07/2021","50.80","50.00","51.44","49.45","459.51K","0.91%"
"10/06/2021","50.34","48.00","51.20","46.43","1.01M","5.20%"
"10/05/2021","47.85","46.60","48.30","46.60","490.02K","2.70%"
"10/04/2021","46.59","44.56","47.22","44.40","670.62K","4.42%"
"10/01/2021","44.62","42.41","44.82","41.60","439.32K","3.77%"
"09/30/2021","43.00","44.20","44.88","42.84","276.63K","-2.18%"
"09/29/2021","43.96","43.00","43.98","42.50","137.57K","1.76%"
"09/28/2021","43.20","44.96","45.00","42.80","233.42K","-3.36%"
"09/27/2021","44.70","44.15","45.70","44.15","375.70K","1.80%"
"09/24/2021","43.91","44.90","45.49","43.72","325.87K","-2.18%"
"09/23/2021","44.89","44.42","45.25","44.18","333.05K","1.93%"
"09/22/2021","44.04","42.98","44.25","42.98","444.17K","3.53%"
"09/21/2021","42.54","42.72","43.80","42.20","495.02K","-0.26%"
"09/20/2021","42.65","44.47","44.47","41.40","962.74K","-4.61%"
"09/17/2021","44.71","44.79","46.20","44.20","1.16M","-3.95%"
"09/16/2021","46.55","46.60","46.85","45.84","336.84K","-0.15%"
"09/15/2021","46.62","45.84","46.89","45.53","445.10K","1.70%"
"09/14/2021","45.84","46.00","46.40","45.64","301.39K","-0.35%"
"09/13/2021","46.00","45.14","46.10","45.00","181.16K","1.64%"
"09/10/2021","45.26","45.80","46.24","45.12","229.41K","-1.09%"
"09/09/2021","45.76","45.89","46.53","44.10","192.83K","-1.34%"
"09/08/2021","46.38","47.20","47.30","46.38","396.69K","-1.97%"
"09/07/2021","47.31","46.30","47.45","46.30","264.94K","2.49%"
"09/06/2021","46.16","45.59","46.19","45.57","241.29K","1.97%"
"09/03/2021","45.27","45.50","45.73","44.81","205.37K","-0.13%"
"09/02/2021","45.33","44.50","45.57","44.12","328.10K","1.64%"
"09/01/2021","44.60","44.00","44.70","43.60","344.38K","2.01%"
"08/31/2021","43.72","43.95","44.47","43.26","386.75K","-0.52%"
"08/30/2021","43.95","43.18","44.37","43.18","267.66K","1.64%"
"08/27/2021","43.24","42.77","43.63","42.57","211.94K","0.39%"
"08/26/2021","43.07","41.90","43.49","41.90","288.50K","2.26%"
